"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,12.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,13.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,13,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,12.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,12.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,13.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,13,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,11.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,11.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,11.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,11.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,11.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","TUR","Turkey","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,11.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,4.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,4.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,4.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","GBR","United Kingdom","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,3.9,"B","Break"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,3.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,3.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,3.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,14.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,13.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,11,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,10.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,8.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,7.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,6.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,6.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,6.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,6.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,5.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,4.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","USA","United States","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,3.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,7.86044069457066,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,8.10017245836327,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,8.20271429448082,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,9.0358372693971,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,10.8880866404398,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,11.7689164582201,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,12.432273830785,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,12.3633868776998,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,12.0033734813339,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,11.5350518444068,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,11.2055235683869,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,11.0597708519474,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,10.8049674237465,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,10.6998837730068,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,10.3783460754125,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,10.2827276054308,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,8.18089005177704,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,8.16178890414245,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,8.03927726779052,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,7.83964117672573,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,7.73936112442327,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CHL","Chile","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,7.68392187753808,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,7.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,7.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,7.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,7.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,7.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,7.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,7.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,6.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,6.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,6.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,5.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,5.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,5.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,5.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,5.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,3.650354454,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,3.75059811,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,3.370875519,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,3.464314067,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,3.650854158,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,4.137250191,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,4.703807962,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,4.760102745,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,4.830835926,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,4.557228344,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,4.596010668,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,4.802216619,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,4.865537875,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,4.69139449,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,5.184834892,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,5.440328823,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,4.98525369,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,4.996312103,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,5.012606713,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,4.79854788,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.345693545,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,4.094532984,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.874978588,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,3.897470471,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,5.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,5.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,5.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,5.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,4.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,4.4,,
